3201|CHEN YING JIE CHEN WEN CHENG|CHENYINGJIECHENWENCHENG|6|4|1|
3202|CHEN YING JIE FENG NIANG|CHENYINGJIEFENGNIANG|5|4|1|
3203|CHEN YU PEI|CHENYUPEI|3|4|1|
3204|CHEN ZHI JIAN LI BAO LING|CHENZHIJIANLIBAOLING|6|4|1|
3205|CHEN ZHONG|CHENZHONG|2|4|1|
3206|CHENG CE HUA|CHENGCEHUA|3|4|1|
3207|CHENG CIN YI|CHENGCINYI|3|4|1|
3208|CHI CHIN|CHICHIN|2|4|1|
3209|CHI FUNG|CHIFUNG|2|4|1|
3210|CHI LANG|CHILANG|2|4|1|
3211|CHI SIEN NI|CHISIENNI|3|4|1|
3212|CHIN YANG / FANG SIN|CHINYANGFANGSIN|5|4|1|
3213|CHIU YIN CE|CHIUYINCE|3|4|1|
3214|CHOU CHUAN SIONG|CHOUCHUANSIONG|3|4|1|
3215|CHUNG LI LING|CHUNGLILING|3|4|1|
3216|CHUO YI THING|CHUOYITHING|3|4|1|
3217|CIANG HUI|CIANGHUI|2|4|1|
3218|CIANG MUNG LEI|CIANGMUNGLEI|3|4|1|
3219|CIEN YEN FANG|CIENYENFANG|3|4|1|
3220|CIN MEN WANG|CINMENWANG|3|4|1|
3221|CIN PHEI SHAN|CINPHEISHAN|3|4|1|
3222|CU THOU PHI|CUTHOUPHI|3|4|1|
3223|DA BA|DABA|2|4|1|
3224|DA BA LUO SHI FENG|DABALUOSHIFENG|5|4|1|
3225|DA BA WENG LI YOU|DABAWENGLIYOU|5|4|1|
3226|DAI MEI JUN|DAIMEIJUN|3|4|1|
3227|DENG LI JUN|DENGLIJUN|3|4|1|
3228|FANG CIEN NING|FANGCIENNING|3|4|1|
3229|FANG RUI E|FANGRUIE|3|4|1|
3230|FANG RUI E HUANG XI TIAN|FANGRUIEHUANGXITIAN|6|4|1|
3231|FANG SHUI ER|FANGSHUIER|3|4|1|
3232|FANG SHUN JI|FANGSHUNJI|3|4|1|
3233|FANG SHUN JI FANG WAN ZHEN|FANGSHUNJIFANGWANZHEN|6|4|1|
3234|FANG SUN CI|FANGSUNCI|3|4|1|
3235|FANG WAN CEN|FANGWANCEN|3|4|1|
3236|FANG WEI CEN|FANGWEICEN|3|4|1|
3237|FANG YI PING|FANGYIPING|3|4|1|
3238|FEI YI CHING|FEIYICHING|3|4|1|
3239|FENG NIANG|FENGNIANG|2|4|1|
3240|FU CEN HUI / KAO SIANG PENG|FUCENHUIKAOSIANGPENG|7|4|1|
3241|FU JIAN|FUJIAN|2|4|1|
3242|FU JIAN CAI XIAO HU|FUJIANCAIXIAOHU|5|4|1|
3243|FU ZHEN HUI|FUZHENHUI|3|4|1|
3244|GAO RUI PING|GAORUIPING|3|4|1|
3245|GAO XIANG PENG|GAOXIANGPENG|3|4|1|
3246|HAN PAO YI|HANPAOYI|3|4|1|
3247|HAO JI DA DUI CHANG|HAOJIDADUICHANG|5|4|1|
3248|HE MEI GUI|HEMEIGUI|3|4|1|
3249|HE NIAN TING|HENIANTING|3|4|1|
3250|HE NIEN THING|HENIENTHING|3|4|1|
3251|HE WAN CHI|HEWANCHI|3|4|1|
3252|HEI BAO|HEIBAO|2|4|1|
3253|HEI PHI|HEIPHI|2|4|1|
3254|HONG BAI HUI|HONGBAIHUI|3|4|1|
3255|HONG RONG HONG|HONGRONGHONG|3|4|1|
3256|HONG YONG HUNG|HONGYONGHUNG|3|4|1|
3257|HUA YU|HUAYU|2|4|1|
3258|HUANG FEI|HUANGFEI|2|4|1|
3259|HUANG KE LIN|HUANGKELIN|3|4|1|
3260|HUANG KHE LIN|HUANGKHELIN|3|4|1|
3261|HUANG LIAN YU|HUANGLIANYU|3|4|1|
3262|HUANG LIAN YU BAI MU LE DUI|HUANGLIANYUBAIMULEDUI|7|4|1|
3263|HUANG PHING YANG|HUANGPHINGYANG|3|4|1|
3264|HUANG SHAN LIANG|HUANGSHANLIANG|3|4|1|
3265|HUANG SHE THING|HUANGSHETHING|3|4|1|
3266|HUANG SHI THIEN|HUANGSHITHIEN|3|4|1|
3267|HUANG SHU HUI|HUANGSHUHUI|3|4|1|
3268|HUANG SI TING|HUANGSITING|3|4|1|
3269|HUANG SI TING FU ZHEN HUI|HUANGSITINGFUZHENHUI|6|4|1|
3270|HUANG SIAO HU|HUANGSIAOHU|3|4|1|
3271|HUANG XI TIAN|HUANGXITIAN|3|4|1|
3272|HUANG YI FEI|HUANGYIFEI|3|4|1|
3273|HUANG YI LING|HUANGYILING|3|4|1|
3274|HUANG YU HANG|HUANGYUHANG|3|4|1|
3275|HUNG PAI HUI|HUNGPAIHUI|3|4|1|
3276|HUNG SIAO LING|HUNGSIAOLING|3|4|1|
3277|HUNG YI FUNG|HUNGYIFUNG|3|4|1|
3278|HUNG YUNG HUNG|HUNGYUNGHUNG|3|4|1|
3279|JIA ZI HUI|JIAZIHUI|3|4|1|
3280|JIANG HUI|JIANGHUI|2|4|1|
3281|JIANG PENG XUE|JIANGPENGXUE|3|4|1|
3282|JIANG ZHI FENG|JIANGZHIFENG|3|4|1|
3283|JIMMY ( AI CI )|JIMMYAICI|1|4|1|
3284|JIMMY AMA|JIMMYAMA|2|4|1|
3285|KANG KANG|KANGKANG|2|4|1|
3286|KAO SIANG PENG|KAOSIANGPENG|3|4|1|
3287|KAO SUI PING|KAOSUIPING|3|4|1|
3288|KHANG KHANG|KHANGKHANG|2|4|1|
3289|KHAO SIAO|KHAOSIAO|2|4|1|
3290|KHE SOU LIANG|KHESOULIANG|3|4|1|
3291|KIMI / JOJOE|KIMIJOJOE|3|4|1|
3292|KUAI LE QING CHUN JIE MEI|KUAILEQINGCHUNJIEMEI|6|4|1|
3293|KUO CIN FA|KUOCINFA|3|4|1|
3294|LEE CIA|LEECIA|2|4|1|
3295|LI CIA|LICIA|2|4|1|
3296|LI CUNG SEN|LICUNGSEN|3|4|1|
3297|LI CUNG SEN / LIN CHIANG|LICUNGSENLINCHIANG|6|4|1|
3298|LI FANG WEN / LUO SE FUNG|LIFANGWENLUOSEFUNG|7|4|1|
3299|LI JIA|LIJIA|2|4|1|
3300|LI MAO SAN|LIMAOSAN|3|4|1|
3301|LI MING YANG|LIMINGYANG|3|4|1|
3302|LI PI HUA|LIPIHUA|3|4|1|
3303|LI PING HUI|LIPINGHUI|3|4|1|
3304|LI YI CIN|LIYICIN|3|4|1|
3305|LIANG ZHI QIANG LI GUO HUANG|LIANGZHIQIANGLIGUOHUANG|6|4|1|
3306|LIAO CUN|LIAOCUN|2|4|1|
3307|LIAO DA SEN|LIAODASEN|3|4|1|
3308|LIDYA LAU|LIDYALAU|2|4|1|
3309|LIN CE CIEN|LINCECIEN|3|4|1|
3310|LIN CHIANG|LINCHIANG|2|4|1|
3311|LIN CHING KUO|LINCHINGKUO|3|4|1|
3312|LIN FEI SIANG|LINFEISIANG|3|4|1|
3313|LIN HUI PHING|LINHUIPHING|3|4|1|
3314|LIN LING|LINLING|2|4|1|
3315|LIN MEI LI|LINMEILI|3|4|1|
3316|LIN MEI MEI / YI TI|LINMEIMEIYITI|6|4|1|
3317|LIN QIANG|LINQIANG|2|4|1|
3318|LIN SHU YUNG|LINSHUYUNG|3|4|1|
3319|LIN TA HAI|LINTAHAI|3|4|1|
3320|LIN YAN RU|LINYANRU|3|4|1|
3321|LIN YEN JU|LINYENJU|3|4|1|
3322|LIN YI YING|LINYIYING|3|4|1|
3323|LIN YU YING|LINYUYING|3|4|1|
3324|LIN ZI JUAN|LINZIJUAN|3|4|1|
3325|LING FUNG|LINGFUNG|2|4|1|
3326|LIU CIA SIEN|LIUCIASIEN|3|4|1|
3327|LIU LING LING|LIULINGLING|3|4|1|
3328|LIU THING YI|LIUTHINGYI|3|4|1|
3329|LIU WAN QIANG|LIUWANQIANG|3|4|1|
3330|LIU YAN YAN|LIUYANYAN|3|4|1|
3331|LIU YI CHUN|LIUYICHUN|3|4|1|
3332|LIU YONG HONG LIU HUI QING|LIUYONGHONGLIUHUIQING|6|4|1|
3333|LIU YU LING|LIUYULING|3|4|1|
3334|LONG QIAN YU|LONGQIANYU|3|4|1|
3335|LU YA WEN|LUYAWEN|3|4|1|
3336|LUNG CHIEN YI|LUNGCHIENYI|3|4|1|
3337|LUNG SE SHEN|LUNGSESHEN|3|4|1|
3338|LUO AN|LUOAN|2|4|1|
3339|LUO SE FUNG|LUOSEFUNG|3|4|1|
3340|LUO TA YU|LUOTAYU|3|4|1|
3341|LUO WEN CONG|LUOWENCONG|3|4|1|
3342|MA CHAO CUN|MACHAOCUN|3|4|1|
3343|MA YI FEN|MAYIFEN|3|4|1|
3344|MACHI|MACHI|1|4|1|
3345|MAI HUI|MAIHUI|2|4|1|
3346|MAYDAY|MAYDAY|1|4|1|
3347|NAN TAI WAN XIAO GU NIANG|NANTAIWANXIAOGUNIANG|6|4|1|
3348|NEW TAIWAN GIRLS|NEWTAIWANGIRLS|3|4|1|
3349|NN|NN|1|4|1|
3350|NN HOK|NNHOK|2|4|1|
3351|NUO MI TUAN|NUOMITUAN|3|4|1|
3352|OK GROUP O K|OKGROUPOK|4|4|1|
3353|PAI PING PING|PAIPINGPING|3|4|1|
3354|PAN CUO ER REN CU|PANCUOERRENCU|5|4|1|
3355|PENG LI|PENGLI|2|4|1|
3356|PENG QIA QIA|PENGQIAQIA|3|4|1|
3357|PGST|PGST|1|4|1|
3358|PHAN YE YIN|PHANYEYIN|3|4|1|
3359|PHENG CHA CHA|PHENGCHACHA|3|4|1|
3360|PHENG LI|PHENGLI|2|4|1|
3361|PHIL CHANG|PHILCHANG|2|4|1|
3362|QI LANG|QILANG|2|4|1|
3363|QIU YUN ZI|QIUYUNZI|3|4|1|
3364|ROU JUN|ROUJUN|2|4|1|
3365|SAN KHOU CU|SANKHOUCU|3|4|1|
3366|SHAN LIANG SAN CIE MEI|SHANLIANGSANCIEMEI|5|4|1|
3367|SHAN LIANG SAN JIE MEI|SHANLIANGSANJIEMEI|5|4|1|
3368|SHE MA FUNG|SHEMAFUNG|3|4|1|
3369|SHE WEN PING|SHEWENPING|3|4|1|
3370|SHEN WEN CHEN|SHENWENCHEN|3|4|1|
3371|SHI CHING / WU SING TA|SHICHINGWUSINGTA|6|4|1|
3372|SHI MEI CEN|SHIMEICEN|3|4|1|
3373|SHI WEN BIN|SHIWENBIN|3|4|1|
3374|SHU RUI|SHURUI|2|4|1|
3375|SIANG HUI LING|SIANGHUILING|3|4|1|
3376|SIAO HEI|SIAOHEI|2|4|1|
3377|SIAO LI CU|SIAOLICU|3|4|1|
3378|SIAO MAN SIEN / YEN SIAO THI|SIAOMANSIENYENSIAOTHI|7|4|1|
3379|SIE CING|SIECING|2|4|1|
3380|SIE LEI|SIELEI|2|4|1|
3381|SIN PAO TAO LE TUI|SINPAOTAOLETUI|5|4|1|
3382|SING WEN|SINGWEN|2|4|1|
3383|SU YOU RONG|SUYOURONG|3|4|1|
3384|SU ZHEN HUA|SUZHENHUA|3|4|1|
3385|SUN SHU MEI|SUNSHUMEI|3|4|1|
3386|SUN XIE ZHI|SUNXIEZHI|3|4|1|
3387|SUN YUNG CHE|SUNYUNGCHE|3|4|1|
3388|SUNG YI MING / HAN YI|SUNGYIMINGHANYI|6|4|1|
3389|TA CE|TACE|2|4|1|
3390|THANG YA WEN|THANGYAWEN|3|4|1|
3391|TONY SUEN|TONYSUEN|2|4|1|
3392|WANG CIEN CIE|WANGCIENCIE|3|4|1|
3393|WANG CIEN CIE / CIANG HUI|WANGCIENCIECIANGHUI|6|4|1|
3394|WANG CU SIEN|WANGCUSIEN|3|4|1|
3395|WANG CUNG PHING|WANGCUNGPHING|3|4|1|
3396|WANG JIAN JIE|WANGJIANJIE|3|4|1|
3397|WANG JIANG FA ZHAN YA WEN|WANGJIANGFAZHANYAWEN|6|4|1|
3398|WANG JUN WEI HAN BAO YI|WANGJUNWEIHANBAOYI|6|4|1|
3399|WANG LEI|WANGLEI|2|4|1|
3400|WANG MUNG LING|WANGMUNGLING|3|4|1|
3401|WANG RUI XIA|WANGRUIXIA|3|4|1|
3402|WANG SHI XIAN|WANGSHIXIAN|3|4|1|
3403|WANG SHUI SIA|WANGSHUISIA|3|4|1|
3404|WANG SIU CHI|WANGSIUCHI|3|4|1|
3405|WANG ZHONG PING|WANGZHONGPING|3|4|1|
3406|WEN SHIA|WENSHIA|2|4|1|
3407|WEN YING|WENYING|2|4|1|
3408|WENG LI YOU|WENGLIYOU|3|4|1|
3409|WU CUNG SIEN|WUCUNGSIEN|3|4|1|
3410|WU HAO ZHE|WUHAOZHE|3|4|1|
3411|WU JUN HONG TANG LI|WUJUNHONGTANGLI|5|4|1|
3412|WU MEI CU|WUMEICU|3|4|1|
3413|WU NIEN CEN|WUNIENCEN|3|4|1|
3414|WU PAI|WUPAI|2|4|1|
3415|WU QIAO|WUQIAO|2|4|1|
3416|WU SANG MING|WUSANGMING|3|4|1|
3417|WU SHANG MING|WUSHANGMING|3|4|1|
3418|WU SHU MIN|WUSHUMIN|3|4|1|
3419|WU SHUI CHI|WUSHUICHI|3|4|1|
3420|WU YUE TIAN|WUYUETIAN|3|4|1|
3421|WU ZONG XIAN|WUZONGXIAN|3|4|1|
3422|XIAO BO|XIAOBO|2|4|1|
3423|XIAO FENG FENG|XIAOFENGFENG|3|4|1|
3424|XIAO HONG REN|XIAOHONGREN|3|4|1|
3425|XIAO HUANG QI|XIAOHUANGQI|3|4|1|
3426|XIE HE XIAN|XIEHEXIAN|3|4|1|
3427|XIE JIN YAN|XIEJINYAN|3|4|1|
3428|XIE LEI|XIELEI|2|4|1|
3429|XIE SHUN FU|XIESHUNFU|3|4|1|
3430|XIN BAO DAO KANG LE DUI|XINBAODAOKANGLEDUI|6|4|1|
3431|XIONG TIAN YI JIANG HUI|XIONGTIANYIJIANGHUI|5|4|1|
3432|XIU BI DU HUA|XIUBIDUHUA|4|4|1|
3433|XIU LAN MA YA|XIULANMAYA|4|4|1|
3434|XIU XIU|XIUXIU|2|4|1|
3435|XU ZHI HAO LIN LIANG HUAN|XUZHIHAOLINLIANGHUAN|6|4|1|
3436|XU ZI QI|XUZIQI|3|4|1|
3437|YANG CING|YANGCING|2|4|1|
3438|YANG CUNG SIEN|YANGCUNGSIEN|3|4|1|
3439|YANG JING|YANGJING|2|4|1|
3440|YANG JUN HUA|YANGJUNHUA|3|4|1|
3441|YANG LIE DI YING|YANGLIEDIYING|4|4|1|
3442|YANG LIEH|YANGLIEH|2|4|1|
3443|YANG MING|YANGMING|2|4|1|
3444|YANG SIAO PHING|YANGSIAOPHING|3|4|1|
3445|YANG ZONG XIAN|YANGZONGXIAN|3|4|1|
3446|YAO LIANG LIANG|YAOLIANGLIANG|3|4|1|
3447|YE AI LING|YEAILING|3|4|1|
3448|YE CI THIEN|YECITHIEN|3|4|1|
3449|YE JIA XIU LONG QIAN YU|YEJIAXIULONGQIANYU|6|4|1|
3450|YE QI TIAN|YEQITIAN|3|4|1|
3451|YE SHENG QIN|YESHENGQIN|3|4|1|
3452|YE YUAN LING|YEYUANLING|3|4|1|
3453|YEN SIAO THI|YENSIAOTHI|3|4|1|
3454|YI LING|YILING|2|4|1|
3455|YI LING ZHOU HUI XUAN|YILINGZHOUHUIXUAN|5|4|1|
3456|YI LU FA|YILUFA|3|4|1|
3457|YI LUNG HUA|YILUNGHUA|3|4|1|
3458|YI MING|YIMING|2|4|1|
3459|YI THIEN|YITHIEN|2|4|1|
3460|YI TI|YITI|2|4|1|
3461|YI XUE|YIXUE|2|4|1|
3462|YING HUA|YINGHUA|2|4|1|
3463|YING HUA JIE MEI|YINGHUAJIEMEI|4|4|1|
3464|YOU YA|YOUYA|2|4|1|
3465|YU CHE HAN|YUCHEHAN|3|4|1|
3466|YU DI|YUDI|2|4|1|
3467|YU LI CHENG|YULICHENG|3|4|1|
3468|YU LONG HUA|YULONGHUA|3|4|1|
3469|YU TAI YAN|YUTAIYAN|3|4|1|
3470|YU YA|YUYA|2|4|1|
3471|YU ZI|YUZI|2|4|1|
3472|YU ZI WANG ZHONG PING|YUZIWANGZHONGPING|5|4|1|
3473|YUAN XIAO DI|YUANXIAODI|3|4|1|
3474|ZHAN MAN LING|ZHANMANLING|3|4|1|
3475|ZHAN YA WEN|ZHANYAWEN|3|4|1|
3476|ZHANG RONG RONG|ZHANGRONGRONG|3|4|1|
3477|ZHANG XIU QING|ZHANGXIUQING|3|4|1|
3478|ZHANG YING REN LIN JUN JI|ZHANGYINGRENLINJUNJI|6|4|1|
3479|ZHANG YING REN ZHUANG ZHEN KAI|ZHANGYINGRENZHUANGZHENKAI|6|4|1|
3480|ZHAO CHUAN|ZHAOCHUAN|2|4|1|
3481|ZHENG JIN YI|ZHENGJINYI|3|4|1|
3482|ZHENG LUN JING|ZHENGLUNJING|3|4|1|
3483|ZHU HAI JUN|ZHUHAIJUN|3|4|1|
3484|ZHUO YI TING|ZHUOYITING|3|4|1|
3485|2 U|2U|2|4|1|
3486|2 YOUNG|2YOUNG|2|4|1|
3487|4 IN LOVE|4INLOVE|3|4|1|
3488|5566 / SIAO KANG|5566SIAOKANG|4|4|1|
3489|A BA ZHOU GE WU TUAN|ABAZHOUGEWUTUAN|6|4|1|
3490|A BAO|ABAO|2|4|1|
3491|A BEN|ABEN|2|4|1|
3492|A CHAO|ACHAO|2|4|1|
3493|A CI|ACI|2|4|1|
3494|A DENG|ADENG|2|4|1|
3495|A DI|ADI|2|4|1|
3496|A DI ZI|ADIZI|3|4|1|
3497|A DUO|ADUO|2|4|1|
3498|A HUA|AHUA|2|4|1|
3499|A JIA ZU HE|AJIAZUHE|4|4|1|
3500|A LI LANG|ALILANG|3|4|1|
3501|A LIN|ALIN|2|4|1|
3502|A LU A ZHUO|ALUAZHUO|4|4|1|
3503|A MEI MEI|AMEIMEI|3|4|1|
3504|A MI TE ZHANG HUI MEI|AMITEZHANGHUIMEI|6|4|1|
3505|A MU|AMU|2|4|1|
3506|A MU LONG|AMULONG|3|4|1|
3507|A NIU JIN XIU ER ZHONG CHANG|ANIUJINXIUERZHONGCHANG|7|4|1|
3508|A PENG A LU A ZHUO|APENGALUAZHUO|6|4|1|
3509|A QI MU GE|AQIMUGE|4|4|1|
3510|A QIN|AQIN|2|4|1|
3511|A RONG HA SI|ARONGHASI|4|4|1|
3512|A RU NA|ARUNA|3|4|1|
3513|A SANG|ASANG|2|4|1|
3514|A SHENG|ASHENG|2|4|1|
3515|A SI GEN|ASIGEN|3|4|1|
3516|A SONG|ASONG|2|4|1|
3517|A WEI|AWEI|2|4|1|
3518|A WENG|AWENG|2|4|1|
3519|A YA|AYA|2|4|1|
3520|A YING|AYING|2|4|1|
3521|A YONG ZE RANG|AYONGZERANG|4|4|1|
3522|A YOU DUO|AYOUDUO|3|4|1|
3523|A. SHERMAN / S H E|ASHERMANSHE|6|4|1|
3524|ADMAN|ADMAN|1|4|1|
3525|AH TE|AHTE|2|4|1|
3526|AH TI GROUP|AHTIGROUP|3|4|1|
3527|AH YA|AHYA|2|4|1|
3528|AI DAI|AIDAI|2|4|1|
3529|AI JING|AIJING|2|4|1|
3530|AI LE GONG SHE|AILEGONGSHE|4|4|1|
3531|AI LE TUAN|AILETUAN|3|4|1|
3532|AI LI SHA SUN YI JIAO|AILISHASUNYIJIAO|6|4|1|
3533|AI MENG MENG|AIMENGMENG|3|4|1|
3534|AI MINI_CHI JAN|AIMINICHIJAN|3|4|1|
3535|AI QUAN|AIQUAN|2|4|1|
3536|AI TU LAN|AITULAN|3|4|1|
3537|AI WEN|AIWEN|2|4|1|
3538|AI YU|AIYU|2|4|1|
3539|AI YUE TUAN|AIYUETUAN|3|4|1|
3540|AI ZHI MAN|AIZHIMAN|3|4|1|
3541|ALAN|ALAN|1|4|1|
3542|ALIN|ALIN|1|4|1|
3543|ALL|ALL|1|4|1|
3544|AMA|AMA|1|4|1|
3545|AMY|AMY|1|4|1|
3546|AN AN|ANAN|2|4|1|
3547|AN DI|ANDI|2|4|1|
3548|AN QI ER|ANQIER|3|4|1|
3549|AN TUNG|ANTUNG|2|4|1|
3550|AN WEN|ANWEN|2|4|1|
3551|AN XU|ANXU|2|4|1|
3552|AN YOU QI|ANYOUQI|3|4|1|
3553|AN ZHI JIE|ANZHIJIE|3|4|1|
3554|AO YOU|AOYOU|2|4|1|
3555|ARIE|ARIE|1|4|1|
3556|ASOS|ASOS|1|4|1|
3557|B O B|BOB|3|4|1|
3558|BA LANG BAI CHUAN|BALANGBAICHUAN|4|4|1|
3559|BA SANG|BASANG|2|4|1|
3560|BA TU|BATU|2|4|1|
3561|BA ZHONG|BAZHONG|2|4|1|
3562|BABY|BABY|1|4|1|
3563|BAD|BAD|1|4|1|
3564|BAI HONG|BAIHONG|2|4|1|
3565|BAI HU MO LI|BAIHUMOLI|4|4|1|
3566|BAI JIN XIAO JIE|BAIJINXIAOJIE|4|4|1|
3567|BAI LIN|BAILIN|2|4|1|
3568|BAI WEN|BAIWEN|2|4|1|
3569|BAI XUE|BAIXUE|2|4|1|
3570|BAI YAN|BAIYAN|2|4|1|
3571|BAI ZHI WEN|BAIZHIWEN|3|4|1|
3572|BANG BANG TANG|BANGBANGTANG|3|4|1|
3573|BAO ER|BAOER|2|4|1|
3574|BAO GUO|BAOGUO|2|4|1|
3575|BAO JIAN FENG|BAOJIANFENG|3|4|1|
3576|BAO LI QUN XING|BAOLIQUNXING|4|4|1|
3577|BAO XIAO ZI|BAOXIAOZI|3|4|1|
3578|BAO YI FANG|BAOYIFANG|3|4|1|
3579|BEAUTY 4|BEAUTY4|2|4|1|
3580|BEI YUAN SHAN MAO|BEIYUANSHANMAO|4|4|1|
3581|BEN|BEN|1|4|1|
3582|BEN DUO|BENDUO|2|4|1|
3583|BI BI|BIBI|2|4|1|
3584|BIAN LI SHANG DIAN|BIANLISHANGDIAN|4|4|1|
3585|BIE DAN|BIEDAN|2|4|1|
3586|BING QI LIN SHAO NU ZU|BINGQILINSHAONUZU|6|4|1|
3587|BJACK|BJACK|1|4|1|
3588|BOBO|BOBO|1|4|1|
3589|BOSS|BOSS|1|4|1|
3590|BOXUE LIANG|BOXUELIANG|2|4|1|
3591|BOXX|BOXX|1|4|1|
3592|BU REN BA YA ER|BURENBAYAER|5|4|1|
3593|BY2|BY2|1|4|1|
3594|CAI BU YOU HUI|CAIBUYOUHUI|4|4|1|
3595|CAI DA SHENG WANG FU LI|CAIDASHENGWANGFULI|6|4|1|
3596|CAI DAN ZHUO MA|CAIDANZHUOMA|4|4|1|
3597|CAI FENG HUA|CAIFENGHUA|3|4|1|
3598|CAI GUO QING|CAIGUOQING|3|4|1|
3599|CAI HONG JIE JIE|CAIHONGJIEJIE|4|4|1|
3600|CAI JI WEN|CAIJIWEN|3|4|1|
3601|CAI JIN QUAN|CAIJINQUAN|3|4|1|
3602|CAI JING WEN|CAIJINGWEN|3|4|1|
3603|CAI KE XIN|CAIKEXIN|3|4|1|
3604|CAI KUI|CAIKUI|2|4|1|
3605|CAI LONG BO|CAILONGBO|3|4|1|
3606|CAI MING GUO|CAIMINGGUO|3|4|1|
3607|CAI MING LI QI|CAIMINGLIQI|4|4|1|
3608|CAI QI PING|CAIQIPING|3|4|1|
3609|CAI RONG ZU|CAIRONGZU|3|4|1|
3610|CAI SHI YUN|CAISHIYUN|3|4|1|
3611|CAI WANG DUO JI|CAIWANGDUOJI|4|4|1|
3612|CAI WEI MIN|CAIWEIMIN|3|4|1|
3613|CAI WEN|CAIWEN|2|4|1|
3614|CAI YI LIN|CAIYILIN|3|4|1|
3615|CAI YUE TUAN|CAIYUETUAN|3|4|1|
3616|CAI ZHUO YAN|CAIZHUOYAN|3|4|1|
3617|CANG QIANG ZU HE|CANGQIANGZUHE|4|4|1|
3618|CANG YUNG FANG|CANGYUNGFANG|3|4|1|
3619|CAO FANG|CAOFANG|2|4|1|
3620|CAO HUI JUAN|CAOHUIJUAN|3|4|1|
3621|CAO YI|CAOYI|2|4|1|
3622|CAO YING|CAOYING|2|4|1|
3623|CEN CHING YI|CENCHINGYI|3|4|1|
3624|CEN CUN TING|CENCUNTING|3|4|1|
3625|CEN NIE|CENNIE|2|4|1|
3626|CEN SHU CHIN|CENSHUCHIN|3|4|1|
3627|CENG GUI YING|CENGGUIYING|3|4|1|
3628|CENG JING|CENGJING|2|4|1|
3629|CENG LIN|CENGLIN|2|4|1|
3630|CENG QING YU|CENGQINGYU|3|4|1|
3631|CENG SHU QIN|CENGSHUQIN|3|4|1|
3632|CENG ZHI LUN|CENGZHILUN|3|4|1|
3633|CHA LE TUAN|CHALETUAN|3|4|1|
3634|CHAI AI LING|CHAIAILING|3|4|1|
3635|CHAI CHAN TE|CHAICHANTE|3|4|1|
3636|CHAI CIEN YA|CHAICIENYA|3|4|1|
3637|CHAI KUO CHING|CHAIKUOCHING|3|4|1|
3638|CHAI XIN RU|CHAIXINRU|3|4|1|
3639|CHAI XUE BIN|CHAIXUEBIN|3|4|1|
3640|CHAI YUNG CU|CHAIYUNGCU|3|4|1|
3641|CHANG AI FEI|CHANGAIFEI|3|4|1|
3642|CHANG CEN|CHANGCEN|2|4|1|
3643|CHANG CEN YOK|CHANGCENYOK|3|4|1|
3644|CHANG CHANG LING|CHANGCHANGLING|3|4|1|
3645|CHANG CHE|CHANGCHE|2|4|1|
3646|CHANG CHEN YI|CHANGCHENYI|3|4|1|
3647|CHANG CHI|CHANGCHI|2|4|1|
3648|CHANG CHIANG|CHANGCHIANG|2|4|1|
3649|CHANG CHING YAO|CHANGCHINGYAO|3|4|1|
3650|CHANG CI HUNG|CHANGCIHUNG|3|4|1|
3651|CHANG CIA THAO|CHANGCIATHAO|3|4|1|
3652|CHANG DONG XU XIAO LING|CHANGDONGXUXIAOLING|5|4|1|
3653|CHANG FEI XIANG|CHANGFEIXIANG|3|4|1|
3654|CHANG FUNG FUNG|CHANGFUNGFUNG|3|4|1|
3655|CHANG HAI PHING|CHANGHAIPHING|3|4|1|
3656|CHANG HUNG LIANG|CHANGHUNGLIANG|3|4|1|
3657|CHANG KAO CE|CHANGKAOCE|3|4|1|
3658|CHANG KHAI YI|CHANGKHAIYI|3|4|1|
3659|CHANG KHE FAN|CHANGKHEFAN|3|4|1|
3660|CHANG KUAN|CHANGKUAN|2|4|1|
3661|CHANG LI MIN|CHANGLIMIN|3|4|1|
3662|CHANG LIN|CHANGLIN|2|4|1|
3663|CHANG LU|CHANGLU|2|4|1|
3664|CHANG MAI|CHANGMAI|2|4|1|
3665|CHANG MI|CHANGMI|2|4|1|
3666|CHANG MING MING|CHANGMINGMING|3|4|1|
3667|CHANG PAO MO|CHANGPAOMO|3|4|1|
3668|CHANG SHU LING|CHANGSHULING|3|4|1|
3669|CHANG SIAO|CHANGSIAO|2|4|1|
3670|CHANG SIAO YING|CHANGSIAOYING|3|4|1|
3671|CHANG SUI CHE|CHANGSUICHE|3|4|1|
3672|CHANG THAO THAO|CHANGTHAOTHAO|3|4|1|
3673|CHANG WEI|CHANGWEI|2|4|1|
3674|CHANG WEI CIN|CHANGWEICIN|3|4|1|
3675|CHANG WEN SEN|CHANGWENSEN|3|4|1|
3676|CHANG YE|CHANGYE|2|4|1|
3677|CHANG YIN ER|CHANGYINER|3|4|1|
3678|CHANG YUNG SIANG|CHANGYUNGSIANG|3|4|1|
3679|CHAO CE PI|CHAOCEPI|3|4|1|
3680|CHAO CHUN|CHAOCHUN|2|4|1|
3681|CHAO JI OU XIANG|CHAOJIOUXIANG|4|4|1|
3682|CHAO KUO HUI|CHAOKUOHUI|3|4|1|
3683|CHAO LI|CHAOLI|2|4|1|
3684|CHAO LUN BA TU|CHAOLUNBATU|4|4|1|
3685|CHAO SUNG CANG|CHAOSUNGCANG|3|4|1|
3686|CHAO YUNG HUA|CHAOYUNGHUA|3|4|1|
